Issue Date/Time,Street Number,Street Direction,Street Name,License Plate,License Plate State,License Plate Type,Violation Code,Violation Code Description,Unit,Vehicle Make,Fine Level 1 Amt,Fine Leve 2 Amt,Current Amt Due,Ticket Queue,Ticket Queue Date,Notice Level,Location,Latitude,Longitude
04/16/2017 09:25:00,1241,S,HALSTED,Q908246,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,496,JEEP,$150.00,$300.00,$0.00,Dismissed,07/02/2017 14:03:42,,"1241 S HALSTED Chicago, IL",41.8658832,-87.6468596
04/16/2017 09:30:00,1239,S,HALSTED,A612475,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,496,HYUN,$150.00,$300.00,$150.00,Court,05/04/2017 05:21:41,,"1239 S HALSTED Chicago, IL",41.8659916,-87.6465774
04/16/2017 09:33:00,1237,S,HALSTED,V153079,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,496,BMW,$150.00,$300.00,$0.00,Dismissed,06/02/2017 14:44:41,,"1237 S HALSTED Chicago, IL",41.8660947,-87.6465757
04/16/2017 09:45:00,1235,S,HALSTED,H262254,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,496,CHRY,$150.00,$300.00,$300.00,Notice,05/04/2017 03:29:43,FINL,"1235 S HALSTED Chicago, IL",41.8662097,-87.6465747
04/16/2017 11:50:00,1225,S,HALSTED,LACHE,AL,PAS,0940060,PARK/STAND ON BICYCLE PATH,496,VOLK,$150.00,$300.00,$150.00,Notice,05/17/2017 23:34:11,DETR,"1225 S HALSTED Chicago, IL",41.8662958,-87.6466856
04/16/2017 11:53:00,1227,S,HALSTED,Q113049,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,496,VOLK,$150.00,$300.00,$300.00,Notice,05/04/2017 04:22:31,FINL,"1227 S HALSTED Chicago, IL",41.8664127,-87.6465836
04/16/2017 23:03:00,3400,W,DOUGLAS,Z613974,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,010,PONT,$150.00,$300.00,$0.00,Paid,06/09/2017 08:03:01,VIOL,"3400 W DOUGLAS Chicago, IL",41.863207,-87.710751
04/17/2017 12:41:00,2727,N,HALSTED ST,9332MT,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,INTL,$150.00,$300.00,$0.00,Paid,05/30/2017 08:27:03,DETR,"2727 N HALSTED ST Chicago, IL",41.9323778,-87.648804
04/17/2017 14:28:00,23,W,WASHINGTON STREET,1550774,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,VOLK,$150.00,$300.00,$0.00,Paid,05/03/2017 19:41:01,VIOL,"23 W WASHINGTON STREET Chicago, IL",41.8832318,-87.6286422
04/17/2017 16:22:00,2031,S,STATE,Q499893,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,CHEV,$150.00,$300.00,$0.00,Paid,05/07/2017 20:48:03,VIOL,"2031 S STATE Chicago, IL",41.8545806,-87.6267681
04/17/2017 16:50:00,917,W,WASHINGTON,Q986344,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,012,TOYT,$150.00,$300.00,$0.00,Paid,06/09/2017 15:03:03,,"917 W WASHINGTON Chicago, IL",41.8828838,-87.650461
04/17/2017 20:16:00,2927,N,HALSTED ST,225TTT,IA,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,LEXU,$150.00,$300.00,$0.00,Paid,04/21/2017 14:31:03,,"2927 N HALSTED ST Chicago, IL",41.9354253,-87.648806
04/18/2017 07:23:00,32,E,RANDOLPH,E909172,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,DODG,$150.00,$300.00,$150.00,Notice,04/24/2017 21:02:30,DETR,"32 E RANDOLPH Chicago, IL",41.8846121,-87.6264729
04/18/2017 07:40:00,5301,W,LAKE ST,Z403781,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,015,MAZD,$150.00,$300.00,$0.00,Paid,05/13/2017 00:07:02,VIOL,"5301 W LAKE ST Chicago, IL",41.887128,-87.7580459
04/18/2017 08:25:00,32,E,RANDOLPH,E909172,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,DODG,$150.00,$300.00,$150.00,Notice,04/19/2017 21:03:38,DETR,"32 E RANDOLPH Chicago, IL",41.8846121,-87.6264729
04/18/2017 08:33:00,5231,W,LAKE ST,10308AA,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,015,BUIC,$150.00,$300.00,$0.00,Dismissed,07/02/2017 14:03:42,,"5231 W LAKE ST Chicago, IL",41.8871733,-87.7568602
04/18/2017 08:44:00,5219,W,LAKE ST,Z472312,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,015,TOYT,$150.00,$300.00,$150.00,Court,05/11/2017 05:15:49,VIOL,"5219 W LAKE ST Chicago, IL",41.8869357,-87.7560991
04/18/2017 09:08:00,5219,W,LAKE ST,ZU31857,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,015,TOYT,$150.00,$300.00,$150.00,Notice,07/07/2017 19:00:14,DETR,"5219 W LAKE ST Chicago, IL",41.8869357,-87.7560991
04/18/2017 09:09:00,5059,S,HALSTED,Q257636,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,009,TOYT,$150.00,$300.00,$150.00,Bankruptcy,06/01/2017 11:21:29,,"5059 S HALSTED Chicago, IL",41.80173,-87.644971
04/18/2017 09:09:00,5057,S,HALSTED,S193979,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,009,CADI,$150.00,$300.00,$0.00,Paid,07/05/2017 09:59:05,DETR,"5057 S HALSTED Chicago, IL",41.8017633,-87.6449718
04/18/2017 09:09:00,5055,S,HALSTED,Q984857,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,009,PONT,$150.00,$300.00,$300.00,Notice,05/04/2017 04:30:50,FINL,"5055 S HALSTED Chicago, IL",41.8017967,-87.6449731
04/18/2017 09:09:00,5057,S,HALSTED,89152F,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,009,INTL,$150.00,$300.00,$150.00,Define,04/26/2017 21:02:49,,"5057 S HALSTED Chicago, IL",41.8017633,-87.6449718
04/18/2017 10:37:00,6109,N,KENMORE,VPK2604,VA,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,$150.00,$300.00,$150.00,Notice,05/03/2017 23:36:31,DETR,"6109 N KENMORE Chicago, IL",41.9926028,-87.6569059
04/18/2017 12:38:00,20,S,DESPLAINES ST,FCG843,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HOND,$150.00,$300.00,$0.00,Paid,05/15/2017 21:20:22,VIOL,"20 S DESPLAINES ST Chicago, IL",41.8805041,-87.6440608
04/18/2017 14:18:00,117,S,FRANKLIN ST,3440TX,IL,TXI,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$0.00,Dismissed,07/06/2017 15:57:00,VIOL,"117 S FRANKLIN ST Chicago, IL",41.8800872,-87.6352722
04/18/2017 16:23:00,125,S,FRANKLIN ST,5291TX,IL,TXI,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$150.00,Notice,04/19/2017 21:04:08,DETR,"125 S FRANKLIN ST Chicago, IL",41.8796828,-87.6350389
04/18/2017 16:56:00,1233,N,WELLS,L471576,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,VOLK,$150.00,$300.00,$0.00,Paid,05/22/2017 13:43:05,VIOL,"1233 N WELLS Chicago, IL",41.9048869,-87.633966
04/18/2017 17:07:00,4448,W,BROADWAY,V797824,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,019,TOYT,$150.00,$300.00,$300.00,Notice,05/03/2017 23:58:48,FINL,"4448 W BROADWAY Chicago, IL",41.9633643,-87.6561495
04/18/2017 17:40:00,4013,W,MADISON,Z261283,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,MERC,$150.00,$300.00,$300.00,Notice,04/27/2017 02:22:11,SEIZ,"4013 W MADISON Chicago, IL",41.8804019,-87.726308
04/18/2017 18:10:00,550,S,DEARBORN,ZX88892,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,NISS,$150.00,$300.00,$0.00,Paid,05/09/2017 14:38:05,VIOL,"550 S DEARBORN Chicago, IL",41.8746953,-87.6295703
04/18/2017 19:09:00,357,W,HARRISON,2973791,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,INFI,$150.00,$300.00,$300.00,Notice,06/02/2017 08:53:09,FINL,"357 W HARRISON Chicago, IL",41.8744216,-87.638434
04/19/2017 09:46:00,125,S,FRANKLIN ST,6640TX,IL,TXI,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,$150.00,$300.00,$300.00,Notice,04/20/2017 21:04:06,FINL,"125 S FRANKLIN ST Chicago, IL",41.8796828,-87.6350389
04/19/2017 12:00:00,820,W,JACKSON BOULEVARD,ZU86858,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HOND,$150.00,$300.00,$300.00,Notice,04/27/2017 01:05:23,FINL,"820 W JACKSON BOULEVARD Chicago, IL",41.878272,-87.6480603
04/19/2017 13:35:00,1561,N,WELLS,15994L,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FLNR,$150.00,$300.00,$0.00,Paid,05/01/2017 21:16:53,VIOL,"1561 N WELLS Chicago, IL",41.9109257,-87.6343997
04/19/2017 13:42:00,111,W,WASHINGTON STREET,Q954134,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HOND,$150.00,$300.00,$0.00,Paid,05/02/2017 09:40:04,VIOL,"111 W WASHINGTON STREET Chicago, IL",41.8828273,-87.6316716
04/19/2017 14:13:00,4121,W,MADISON,347T514,IL,TMP,0940060,PARK/STAND ON BICYCLE PATH,011,NISS,$150.00,$300.00,$300.00,Notice,05/04/2017 00:58:11,FINL,"4121 W MADISON Chicago, IL",41.8803626,-87.7290051
04/19/2017 14:14:00,4121,W,MADISON,Q387578,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,PONT,$150.00,$300.00,$300.00,Notice,05/04/2017 04:27:57,FINL,"4121 W MADISON Chicago, IL",41.8803626,-87.7290051
04/19/2017 14:14:00,41233,W,MADISON,534ZKU,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,FORD,$150.00,$300.00,$150.00,Define,04/27/2017 21:02:43,,"41233 W MADISON Chicago, IL",41.8810242,-87.7007821
04/19/2017 16:46:00,2653,N,KEDZIE AV,36674HB,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$0.00,Paid,05/24/2017 16:53:06,VIOL,"2653 N KEDZIE AV Chicago, IL",41.93,-87.7071273
04/20/2017 10:30:00,110,N,DES PLAINES,Z420896,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,495,FORD,$150.00,$300.00,$0.00,Paid,06/21/2017 13:20:03,VIOL,"110 N DES PLAINES Chicago, IL",41.8834075,-87.6441656
04/20/2017 10:34:00,651,S,DESPLAINES ST,E161967,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,LINC,$150.00,$300.00,$150.00,Court,04/27/2017 05:11:47,,"651 S DESPLAINES ST Chicago, IL",41.8737044,-87.6432831
04/20/2017 10:37:00,651,S,DESPLAINES ST,1960936B,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$0.00,Paid,07/02/2017 14:20:03,DETR,"651 S DESPLAINES ST Chicago, IL",41.8737044,-87.6432831
04/20/2017 12:30:00,1111,S,WABASH,144539H,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,INTL,$150.00,$300.00,$300.00,Notice,04/27/2017 01:58:29,FINL,"1111 S WABASH Chicago, IL",41.8687439,-87.6253573
04/20/2017 12:39:00,2750,W,ROOSEVELT,S224764,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,MERZ,$150.00,$300.00,$0.00,Paid,05/02/2017 20:31:02,,"2750 W ROOSEVELT Chicago, IL",41.8668339,-87.6955197
04/20/2017 14:15:00,17,W,WASHINGTON,Z543454,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,145,CHRY,$150.00,$300.00,$300.00,Notice,05/04/2017 01:53:38,FINL,"17 W WASHINGTON Chicago, IL",41.8832317,-87.6285983
04/20/2017 14:34:00,117,S,FRANKLIN ST,5372TX,IL,TXI,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$0.00,Dismissed,06/26/2017 13:08:23,VIOL,"117 S FRANKLIN ST Chicago, IL",41.8800872,-87.6352722
04/20/2017 17:36:00,1102,S,CANAL,MISH17,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHRY,$150.00,$300.00,$0.00,Dismissed,05/22/2017 14:19:32,,"1102 S CANAL Chicago, IL",41.8688149,-87.6392632
04/20/2017 18:16:00,4015,W,MADISON,AG37841,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,CHRY,$150.00,$300.00,$150.00,Court,06/08/2017 06:07:49,VIOL,"4015 W MADISON Chicago, IL",41.8803877,-87.7263384
04/21/2017 09:03:00,554,W,HARRISON,ZZ88341,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,495,DODG,$150.00,$300.00,$150.00,Notice,05/25/2017 02:00:20,DETR,"554 W HARRISON Chicago, IL",41.8746019,-87.6416224
04/21/2017 10:30:00,2235,N,CLYBOURN,Z996336,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$150.00,Notice,06/22/2017 14:25:57,DETR,"2235 N CLYBOURN Chicago, IL",41.922455,-87.6650389
04/21/2017 11:33:00,2105,S,STATE ST,Y788521,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,145,AUDI,$150.00,$300.00,$0.00,Paid,04/28/2017 21:19:17,,"2105 S STATE ST Chicago, IL",41.8539813,-87.6267559
04/21/2017 12:43:00,1441,S,WABASH AV,429GFA,KY,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,LEXU,$150.00,$300.00,$0.00,Paid,05/04/2017 21:15:22,,"1441 S WABASH AV Chicago, IL",41.862782,-87.6252172
04/21/2017 13:40:00,3431,N,LINCOLN,S181237,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,VOLV,$150.00,$300.00,$0.00,Paid,04/25/2017 21:26:27,,"3431 N LINCOLN Chicago, IL",41.9442074,-87.671826
04/21/2017 13:46:00,23,W,WASHINGTON STREET,Q476752,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HYUN,$150.00,$300.00,$300.00,Notice,04/27/2017 03:01:44,FINL,"23 W WASHINGTON STREET Chicago, IL",41.8832318,-87.6286422
04/21/2017 13:48:00,111,W,WASHINGTON STREET,L428118,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,JEEP,$150.00,$300.00,$0.00,Paid,07/03/2017 16:53:02,DETR,"111 W WASHINGTON STREET Chicago, IL",41.8828273,-87.6316716
04/21/2017 14:35:00,129,E,RANDOLPH,B691360,WI,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$150.00,Define,04/25/2017 21:05:17,,"129 E RANDOLPH Chicago, IL",41.8843603,-87.6233758
04/21/2017 14:56:00,111,N,FRANKLIN ST,Z987427,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,$150.00,$300.00,$0.00,Paid,05/12/2017 12:07:04,VIOL,"111 N FRANKLIN ST Chicago, IL",41.8835324,-87.6353634
04/21/2017 16:07:00,1002,S,CANAL,Z676459,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$300.00,Notice,04/27/2017 03:06:15,FINL,"1002 S CANAL Chicago, IL",41.869735,-87.6392983
04/21/2017 17:31:00,510,N,DEARBORN,ZFB739,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,211,LEXU,$150.00,$300.00,$0.00,Paid,05/11/2017 22:24:02,VIOL,"510 N DEARBORN Chicago, IL",41.8913769,-87.6299757
04/21/2017 17:33:00,210,S,DESPLAINES ST,P877821,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HYUN,$150.00,$300.00,$150.00,Court,05/11/2017 05:14:34,VIOL,"210 S DESPLAINES ST Chicago, IL",41.878922,-87.644529
04/21/2017 17:38:00,230,S,DESPLAINES ST,Z862207,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,VOLV,$150.00,$300.00,$300.00,Notice,04/27/2017 03:17:54,FINL,"230 S DESPLAINES ST Chicago, IL",41.8785737,-87.6440264
04/21/2017 18:20:00,5345,W,MADISON ST,ZX71562,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,015,JAGU,$150.00,$300.00,$0.00,Paid,05/19/2017 11:23:02,VIOL,"5345 W MADISON ST Chicago, IL",41.8800061,-87.759464
04/22/2017 00:16:00,24,S,DESPLAINES,AZKZ396,ON,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,VOLK,$150.00,$300.00,$150.00,Hearing Req,05/17/2017 01:35:47,,"24 S DESPLAINES Chicago, IL",41.8805041,-87.6440608
04/22/2017 11:23:00,1508,W,CORTLAND,A950398,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,500,MERZ,$150.00,$300.00,$150.00,Notice,05/31/2017 23:46:27,DETR,"1508 W CORTLAND Chicago, IL",41.9168805,-87.6659812
04/22/2017 11:40:00,1105,S,CANAL,Q442638,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,JEEP,$150.00,$300.00,$300.00,Notice,04/27/2017 03:24:48,FINL,"1105 S CANAL Chicago, IL",41.8688033,-87.6383859
04/22/2017 14:06:00,688,N,MILWAUKEE AVE,183136EN,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,012,BMW,$150.00,$300.00,$0.00,Paid,04/27/2017 21:15:30,,"688 N MILWAUKEE AVE Chicago, IL",41.894007,-87.6524465
04/22/2017 20:15:00,1951,W,DIVISION,E558824,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,012,HOND,$150.00,$300.00,$150.00,Notice,05/18/2017 00:51:26,DETR,"1951 W DIVISION Chicago, IL",41.9029042,-87.6768438
04/23/2017 00:56:00,3524,N,HALSTED ST,X644618,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,JEEP,$150.00,$300.00,$150.00,Court,06/08/2017 06:05:41,DETR,"3524 N HALSTED ST Chicago, IL",41.9462399,-87.6497959
04/23/2017 13:52:00,4123,W,MADISON,433T606,IL,TMP,0940060,PARK/STAND ON BICYCLE PATH,011,DODG,$150.00,$300.00,$150.00,Define,04/28/2017 21:02:40,,"4123 W MADISON Chicago, IL",41.8803508,-87.7291
04/23/2017 15:21:00,335,E,RANDOLPH (UL) DR,1990848B,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0502,DODG,$150.00,$300.00,$0.00,Paid,06/01/2017 16:11:03,,"335 E RANDOLPH (UL) DR Chicago, IL",41.8843007,-87.6189939
04/23/2017 16:23:00,1112,S,WABASH,E420387,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,015,FORD,$150.00,$300.00,$0.00,Paid,06/25/2017 10:10:03,DETR,"1112 S WABASH Chicago, IL",41.8687183,-87.6263406
04/23/2017 17:38:00,1225,N,WELLS,S462659,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,018,TOYT,$150.00,$300.00,$0.00,Paid,06/07/2017 07:53:03,DETR,"1225 N WELLS Chicago, IL",41.9047391,-87.6341188
04/23/2017 21:14:00,4841,W,WASHINGTON BLVD,15839ZB,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,015,FORD,$150.00,$300.00,$300.00,Notice,05/04/2017 02:37:19,FINL,"4841 W WASHINGTON BLVD Chicago, IL",41.8815022,-87.7469579
04/23/2017 21:23:00,332,S,DEARBORN ST,VPM8933,VA,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,CHEV,$150.00,$300.00,$0.00,Paid,04/27/2017 21:20:23,,"332 S DEARBORN ST Chicago, IL",41.8772474,-87.6295112
04/24/2017 13:10:00,621,W,HARRISON,L968518,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,495,KIA,$150.00,$300.00,$150.00,Notice,05/25/2017 01:59:37,DETR,"621 W HARRISON Chicago, IL",41.874357,-87.642977
04/24/2017 13:35:00,2141,W,ARMITAGE,Z928790,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$300.00,Notice,04/27/2017 03:29:02,FINL,"2141 W ARMITAGE Chicago, IL",41.9174437,-87.6817224
04/24/2017 13:36:00,111,W,WASHINGTON STREET,X375408,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$0.00,Dismissed,06/09/2017 15:59:13,VIOL,"111 W WASHINGTON STREET Chicago, IL",41.8828273,-87.6316716
04/24/2017 14:01:00,2625,S,CALIFORNIA BLVD,A158501,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,LEXU,$150.00,$300.00,$0.00,Paid,05/01/2017 21:17:13,,"2625 S CALIFORNIA BLVD Chicago, IL",41.8446701,-87.6946628
04/24/2017 16:01:00,3711,N,SOUTHPORT,P185362,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HOND,$150.00,$300.00,$150.00,Court,05/11/2017 05:14:29,VIOL,"3711 N SOUTHPORT Chicago, IL",41.949318,-87.663691
04/24/2017 20:31:00,1246,N,CLYBOURN,6537TX,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,018,FORD,$150.00,$300.00,$150.00,Notice,05/04/2017 02:39:08,DETR,"1246 N CLYBOURN Chicago, IL",41.9046258,-87.6412627
04/25/2017 08:21:00,1533,N,WELLS,P614579,IL,APP,0940060,PARK/STAND ON BICYCLE PATH,018,INTL,$150.00,$300.00,$0.00,Paid,05/02/2017 21:20:00,,"1533 N WELLS Chicago, IL",41.9101356,-87.6344055
04/25/2017 08:50:00,1701,W,JACKSON BOULEVARD,VFF336,IN,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,LINC,$150.00,$300.00,$0.00,Paid,05/06/2017 12:46:03,VIOL,"1701 W JACKSON BOULEVARD Chicago, IL",41.8775834,-87.6691833
04/25/2017 10:15:00,542,N,DEARBORN ST,261TX,IL,TXI,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$150.00,Notice,04/26/2017 21:04:27,DETR,"542 N DEARBORN ST Chicago, IL",41.8921719,-87.6299567
04/25/2017 13:31:00,111,W,WASHINGTON STREET,E548986,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$150.00,Court,06/08/2017 06:08:03,VIOL,"111 W WASHINGTON STREET Chicago, IL",41.8828273,-87.6316716
04/25/2017 13:39:00,4121,W,MADISON,AH42094,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,BMW,$150.00,$300.00,$300.00,Notice,05/04/2017 03:32:10,FINL,"4121 W MADISON Chicago, IL",41.8803626,-87.7290051
04/25/2017 14:05:00,2209,N,MILWAUKEE,139345F,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,GMC,$150.00,$300.00,$150.00,Define,04/26/2017 21:03:19,,"2209 N MILWAUKEE Chicago, IL",41.9211785,-87.6941145
04/25/2017 14:15:00,1556,N,MILWAUKEE,371189D,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$0.00,Paid,06/13/2017 11:03:04,DETR,"1556 N MILWAUKEE Chicago, IL",41.9097646,-87.6765543
04/25/2017 14:33:00,1227,W,WASHINGTON BLVD,420857D,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,INTL,$150.00,$300.00,$150.00,Define,04/26/2017 21:03:27,,"1227 W WASHINGTON BLVD Chicago, IL",41.8827398,-87.6576165
04/26/2017 07:55:00,3443,N,KEDZIE AVE,83773UB,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$0.00,Paid,05/26/2017 08:42:04,VIOL,"3443 N KEDZIE AVE Chicago, IL",41.9440159,-87.7075354
04/26/2017 10:43:00,2135,S,STATE ST,Q271050,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,145,CHEV,$150.00,$300.00,$0.00,Dismissed,06/15/2017 08:36:59,,"2135 S STATE ST Chicago, IL",41.8533804,-87.6271072
04/26/2017 13:06:00,4121,W,MADISON,246T896,IL,TMP,0940060,PARK/STAND ON BICYCLE PATH,011,BUIC,$150.00,$300.00,$150.00,Court,06/29/2017 05:44:28,DETR,"4121 W MADISON Chicago, IL",41.8803626,-87.7290051
04/26/2017 13:11:00,2740,W,ROOSEVELT,ZZ89536,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,CHEV,$150.00,$300.00,$150.00,Notice,05/11/2017 02:19:50,DETR,"2740 W ROOSEVELT Chicago, IL",41.8674178,-87.694969
04/26/2017 13:12:00,2750,W,ROOSEVELT,ZV12514,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,MERC,$150.00,$300.00,$150.00,Court,05/11/2017 05:16:03,,"2750 W ROOSEVELT Chicago, IL",41.8668339,-87.6955197
04/26/2017 13:13:00,2750,W,ROOSEVELT,8451526,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,CHEV,$150.00,$300.00,$0.00,Dismissed,06/06/2017 15:10:23,,"2750 W ROOSEVELT Chicago, IL",41.8668339,-87.6955197
04/26/2017 13:46:00,669,N,MILWAUKEE,5292TX,IL,TXI,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$150.00,Notice,04/27/2017 21:03:58,DETR,"669 N MILWAUKEE Chicago, IL",41.8939576,-87.651405
04/26/2017 14:39:00,2727,N,LINCOLN,Z798240,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,$150.00,$300.00,$150.00,Court,05/11/2017 05:15:56,,"2727 N LINCOLN Chicago, IL",41.9315246,-87.6567625
04/26/2017 14:56:00,2856,N,CLARK,E896805,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,ACUR,$150.00,$300.00,$0.00,Paid,05/29/2017 13:23:02,VIOL,"2856 N CLARK Chicago, IL",41.9341879,-87.6463187
04/26/2017 16:40:00,3121,N,LINCOLN,ZY33285,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,$150.00,$300.00,$0.00,Paid,06/26/2017 21:19:24,VIOL,"3121 N LINCOLN Chicago, IL",41.9386277,-87.6667789
04/26/2017 17:13:00,748,N,WELLS,74012F,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FLNR,$150.00,$300.00,$0.00,Paid,06/02/2017 11:28:16,DETR,"748 N WELLS Chicago, IL",41.8961925,-87.6341962
04/26/2017 18:02:00,4538,S,DREXEL BOULEVARD,ZU17460,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,DODG,$150.00,$300.00,$73.33,Notice,05/04/2017 01:10:42,VIOL,"4538 S DREXEL BOULEVARD Chicago, IL",41.8119198,-87.6048172
04/26/2017 18:40:00,2436,S,STATE ST,402T357,IL,TMP,0940060,PARK/STAND ON BICYCLE PATH,001,CADI,$150.00,$300.00,$300.00,Notice,05/04/2017 03:35:53,FINL,"2436 S STATE ST Chicago, IL",41.8482535,-87.6272625
04/27/2017 13:20:00,615,W,HARRISON,Q128001,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,495,TOYT,$150.00,$300.00,$0.00,Paid,06/02/2017 14:04:06,VIOL,"615 W HARRISON Chicago, IL",41.8743754,-87.6427537
